name,surveys,exclude_from_release,title,description
assistprov_dontknow,[9],,[DON'T KNOW] What sort of assistance did they provide?,
assistprov_skipped,[9],,[SKIPPED ON WEB] What sort of assistance did they provide?,
assistprov_refused,[9],,[REFUSED] What sort of assistance did they provide?,
assistreceive_financial,[9],,"[Financial assistance] From the people who supported you in your recovery, what sort of assistance did you most require or hope to receive?",
assistreceive_housing,[9],,"[Housing assistance/place to live] From the people who supported you in your recovery, what sort of assistance did you most require or hope to receive?",
assistreceive_transpo,[9],,"[Transportation to medical or other appointments] From the people who supported you in your recovery, what sort of assistance did you most require or hope to receive?",
assistreceive_legal,[9],,"[Assistance with legal difficulties] From the people who supported you in your recovery, what sort of assistance did you most require or hope to receive?",
assistreceive_childcare,[9],,"[Child care or other help so you could go to your appointments] From the people who supported you in your recovery, what sort of assistance did you most require or hope to receive?",
assistreceive_emotionalsupp,[9],,"[Emotional support] From the people who supported you in your recovery, what sort of assistance did you most require or hope to receive?",
assistreceive_medication,[9],,"[Logistical help to begin or continue medication for opioid use disorder treatment] From the people who supported you in your recovery, what sort of assistance did you most require or hope to receive?",
assistreceive_helpprog,[9],,"[Logistical help to begin or continue twelve-step or mutual help programs like Narcotics Anonymous] From the people who supported you in your recovery, what sort of assistance did you most require or hope to receive?",
assistreceive_harmred,[9],,"[Logistical help to begin or continue harm reduction services such as needle exchange to reduce the risk of blood-borne infection] From the people who supported you in your recovery, what sort of assistance did you most require or hope to receive?",
assistreceive_naloxnarc,[9],,"[Access to naloxone/Narcan to reduce the risk of fatal overdose] From the people who supported you in your recovery, what sort of assistance did you most require or hope to receive?",
assistreceive_other,[9],,"[Other, please specify] From the people who supported you in your recovery, what sort of assistance did you most require or hope to receive?",
assistreceive_textbox,[9],,"[TEXTBOX] From the people who supported you in your recovery, what sort of assistance did you most require or hope to receive?",
successful_support,[9],,How effective or successful was their help in assisting your recovery?,
burden_support,[9],,How much of a burden do you think they experienced providing you with their support?,
satisfying_support,[9],,What would you say was the most satisfying or helpful aspect for you in receiving their support?,
frustrating_support,[9],,What would you say was the most frustrating or disappointing aspect for you in receiving their support?,
contact_supporter,[9],,Are you still in contact with your supporter(s)?,
suppsys_work,[9],,"[Work] What activities, groups, or organizations have provided you with a recovery support system?",
suppsys_school,[9],,"[School] What activities, groups, or organizations have provided you with a recovery support system?",
suppsys_volunteerwork,[9],,"[Volunteer work] What activities, groups, or organizations have provided you with a recovery support system?",
suppsys_church,[9],,"[Church/faith organization] What activities, groups, or organizations have provided you with a recovery support system?",
suppsys_supportgroup,[9],,"[Support groups] What activities, groups, or organizations have provided you with a recovery support system?",
suppsys_counseling,[9],,"[Counseling] What activities, groups, or organizations have provided you with a recovery support system?",
suppsys_other,[9],,"[Other, please specify] What activities, groups, or organizations have provided you with a recovery support system?",
suppsys_textbox,[9],,"[TEXTBOX] What activities, groups, or organizations have provided you with a recovery support system?",
suppsys_donthave,[9],,"[I don’t have a support system for recovery] What activities, groups, or organizations have provided you with a recovery support system?",
suppsys_dontknow,[9],,"[DON'T KNOW] What activities, groups, or organizations have provided you with a recovery support system?",
suppsys_skipped,[9],,"[SKIPPED ON WEB] What activities, groups, or organizations have provided you with a recovery support system?",
suppsys_refused,[9],,"[REFUSED] What activities, groups, or organizations have provided you with a recovery support system?",
alcoholuse,[9],,[Alcohol] Have you ever used any of the following substances in your life?,
cannabisuse,[9],,[Cannabis products such as marijuana] Have you ever used any of the following substances in your life?,
heroinuse,[9],,[Heroin] Have you ever used any of the following substances in your life?,
fentanyluse,[9],,[Fentanyl] Have you ever used any of the following substances in your life?,
otheropioiduse,[9],,"[Other opioids, such as prescription pain medication] Have you ever used any of the following substances in your life?",
crackuse,[9],,[Crack or other forms of cocaine] Have you ever used any of the following substances in your life?,
methuse,[9],,"[Methamphetamines, amphetamines or other forms of speed] Have you ever used any of the following substances in your life?",
xanaxuse,[9],,"[Xanax, benzodiazepines, or other antianxiety drugs or tranquilizers] Have you ever used any of the following substances in your life?",
otheruse,[9],,"[Other, please specify] Have you ever used any of the following substances in your life?",
textboxuse,[9],,[TEXTBOX] Have you ever used any of the following substances in your life?,
nouse,[9],,[NONE] Have you ever used any of the following substances in your life?,
recproc_when,[9],,"When did you help someone with their recovery? If you helped multiple people, please answer for the person you most recently helped.",
recproc_who,[9],,"Who [did you help/are you helping] with their recovery from opioid use disorder/misuse? If you helped multiple people, please answer for the person you most recently helped.",
recasst_finance,[9],,[Financial assistance] What sort of assistance were you able to provide?,
recasst_hous,[9],,[Housing assistance/place to live] What sort of assistance were you able to provide?,
recasst_trans,[9],,[Transportation to medical or other appointments] What sort of assistance were you able to provide?,
recasst_legal,[9],,[Assistance with legal difficulties] What sort of assistance were you able to provide?,
recasst_child,[9],,[Child care or other help so they could go to their appointments] What sort of assistance were you able to provide?,
recasst_emsppt,[9],,[Emotional support] What sort of assistance were you able to provide?,
recasst_med,[9],,[Logistical help to begin or continue medication for opioid use disorder treatment] What sort of assistance were you able to provide?,
recasst_12stp,[9],,[Logistical help to begin or continue twelve-step or mutual help programs like Narcotics Anonymous] What sort of assistance were you able to provide?,
recasst_hrmrdct,[9],,[Logistical help to begin or continue harm reduction services such as needle exchange to reduce the risk of blood-borne infection] What sort of assistance were you able to provide?,
recasst_narcn,[9],,[Access to naloxone/Narcan to reduce the risk of fatal overdose] What sort of assistance were you able to provide?,
recasst_othr,[9],,[Other] What sort of assistance were you able to provide?,
recasst_oe,[9],,[TEXTBOX] What sort of assistance were you able to provide?,
recasst_dk,[9],,[DON'T KNOW] What sort of assistance were you able to provide?,
recasst_skp,[9],,[SKIPPED ON WEB] What sort of assistance were you able to provide?,
recasst_ref,[9],,[REFUSED] What sort of assistance were you able to provide?,
req_finance,[9],,"[Financial assistance] What sort of assistance did this person most require? Please rank the top 3. Select ‘1’ for your top choice, ‘2’ for your second choice, and a ‘3’ for your third choice.",
req_hous,[9],,"[Housing assistance/place to live] What sort of assistance did this person most require? Please rank the top 3. Select ‘1’ for your top choice, ‘2’ for your second choice, and a ‘3’ for your third choice.",
req_trans,[9],,"[Transportation to medical or other appointments] What sort of assistance did this person most require? Please rank the top 3. Select ‘1’ for your top choice, ‘2’ for your second choice, and a ‘3’ for your third choice.",
req_legal,[9],,"[Assistance with legal difficulties] What sort of assistance did this person most require? Please rank the top 3. Select ‘1’ for your top choice, ‘2’ for your second choice, and a ‘3’ for your third choice.",
req_child,[9],,"[Child care or other help so they could go to their appointments] What sort of assistance did this person most require? Please rank the top 3. Select ‘1’ for your top choice, ‘2’ for your second choice, and a ‘3’ for your third choice.",
req_emsppt,[9],,"[Emotional support] What sort of assistance did this person most require? Please rank the top 3. Select ‘1’ for your top choice, ‘2’ for your second choice, and a ‘3’ for your third choice.",
req_med,[9],,"[Logistical help to begin or continue medication...] What sort of assistance did this person most require? Please rank the top 3. Select ‘1’ for your top choice, ‘2’ for your second choice, and a ‘3’ for your third choice.",
req_12step,[9],,"[Logistical help to begin or continue twelve-step or mutual help programs...] What sort of assistance did this person most require? Please rank the top 3. Select ‘1’ for your top choice, ‘2’ for your second choice, and a ‘3’ for your third choice.",
req_hrmrdct,[9],,"[Logistical help to begin or continue harm reduction services...] What sort of assistance did this person most require? Please rank the top 3. Select ‘1’ for your top choice, ‘2’ for your second choice, and a ‘3’ for your third choice.",
req_narcn,[9],,"[Access to naloxone/Narcan...] What sort of assistance did this person most require? Please rank the top 3. Select ‘1’ for your top choice, ‘2’ for your second choice, and a ‘3’ for your third choice.",
req_othr,[9],,"[Other] What sort of assistance did this person most require? Please rank the top 3. Select ‘1’ for your top choice, ‘2’ for your second choice, and a ‘3’ for your third choice.",
req_oe,[9],,"[TEXTBOX] What sort of assistance did this person most require? Please rank the top 3. Select ‘1’ for your top choice, ‘2’ for your second choice, and a ‘3’ for your third choice.",
recasst_eff,[9],,How effective do you believe your help was in assisting this person’s recovery?,
recasst_brdn,[9],,How much of a burden did you experience providing this assistance?,
recasst_stsfy,[9],,What would you say was the most satisfying aspect of helping this person with their recovery?,
recasst_dis,[9],,What would you say was the most frustrating or disappointing aspect of helping this person with their recovery?,
recasst_contact,[9],,Are you still in contact with this person?,
info_opepid,[9],,"Thinking about the past 12 months, did you actively look for information about the ongoing opioid epidemic from doctors, from other people, or from the media?",
info_doc,[9],,[Doctors or other medical professionals] From whom/where did you get your information on the opioid epidemic?,
info_fam,[9],,"[Family, friends, or coworkers] From whom/where did you get your information on the opioid epidemic?",
info_tv,[9],,[Television] From whom/where did you get your information on the opioid epidemic?,
info_radio,[9],,[Radio] From whom/where did you get your information on the opioid epidemic?,
info_nwspr,[9],,"[Newspapers, magazines, or newsletters] From whom/where did you get your information on the opioid epidemic?",
info_intsrch,[9],,[Internet searches] From whom/where did you get your information on the opioid epidemic?,
info_socmed,[9],,[Social media] From whom/where did you get your information on the opioid epidemic?,
info_othr,[9],,[Other sources] From whom/where did you get your information on the opioid epidemic?,
info_oe,[9],,[TEXTBOX] From whom/where did you get your information on the opioid epidemic?,
rely_doc,[9],,[I rely on doctors or other medical professionals for accurate information on the opioid epidemic] Do you agree or disagree with each of the following statements?,
rely_fam,[9],,"[I rely on family, friends, or coworkers for accurate information on the opioid epidemic] Do you agree or disagree with each of the following statements?",
rely_tv,[9],,[I rely on television for accurate information on the opioid epidemic] Do you agree or disagree with each of the following statements?,
rely_radio,[9],,[I rely on radio for accurate information on the opioid epidemic] Do you agree or disagree with each of the following statements?,
rely_nwspr,[9],,"[I rely on newspapers, magazines, or newsletters for accurate information on the opioid epidemic] Do you agree or disagree with each of the following statements?",
rely_intsrch,[9],,[I rely on internet searches for accurate information on the opioid epidemic] Do you agree or disagree with each of the following statements?,
rely_socmed,[9],,[I rely on social media for accurate information on the opioid epidemic] Do you agree or disagree with each of the following statements?,
rely_othr,[9],,[I rely on other sources for accurate information on the opioid epidemic] Do you agree or disagree with each of the following statements?,
hearinfo,[9],,"Thinking about the past 12 months, did you hear or come across information about the ongoing opioid epidemic from doctors, from other people, or from the media even when you were not actively looking for it?",
hear_doc,[9],,[Doctors or other medical professionals] How many times did you hear or come across information about the ongoing opioid epidemic from each of the following sources when you were not actively looking for it?,
hear_fam,[9],,"[Family, friends, or coworkers] How many times did you hear or come across information about the ongoing opioid epidemic from each of the following sources when you were not actively looking for it?",
hear_tv,[9],,[Television] How many times did you hear or come across information about the ongoing opioid epidemic from each of the following sources when you were not actively looking for it?,
hear_radio,[9],,[Radio] How many times did you hear or come across information about the ongoing opioid epidemic from each of the following sources when you were not actively looking for it?,
hear_nwspr,[9],,"[Newspapers, magazines, or newsletters] How many times did you hear or come across information about the ongoing opioid epidemic from each of the following sources when you were not actively looking for it?",
hear_intsrch,[9],,[Internet searches] How many times did you hear or come across information about the ongoing opioid epidemic from each of the following sources when you were not actively looking for it?,
hear_socmed,[9],,[Social media] How many times did you hear or come across information about the ongoing opioid epidemic from each of the following sources when you were not actively looking for it?,
hear_othr,[9],,[Other sources] How many times did you hear or come across information about the ongoing opioid epidemic from each of the following sources when you were not actively looking for it?,
sppt_mthr,[9],,[Mother] Who would you say provides you the most support in your life?,
sppt_fthr,[9],,[Father] Who would you say provides you the most support in your life?,
sppt_prtnr,[9],,[Intimate partner] Who would you say provides you the most support in your life?,
sppt_chldrn,[9],,[Child(ren)] Who would you say provides you the most support in your life?,
sppt_othrrel,[9],,[Other relatives] Who would you say provides you the most support in your life?,
sppt_frnds,[9],,[Friend(s)] Who would you say provides you the most support in your life?,
sppt_crrctnsprf,[9],,[Corrections professional] Who would you say provides you the most support in your life?,
sppt_grp,[9],,[Support group] Who would you say provides you the most support in your life?,
sppt_cowrkr,[9],,[Coworkers] Who would you say provides you the most support in your life?,
sppt_othr,[9],,[Other] Who would you say provides you the most support in your life?,
sppt_oe,[9],,[TEXTBOX] Who would you say provides you the most support in your life?,
sppt_dk,[9],,[DON'T KNOW] Who would you say provides you the most support in your life?,
sppt_skp,[9],,[SKIPPED ON WEB] Who would you say provides you the most support in your life?,
sppt_ref,[9],,[REFUSED] Who would you say provides you the most support in your life?,
spptrec,[9],,[Did you/Do you] have family members or friends who [were/are] supportive of your recovery?,
spptrec_mthr,[9],,"[Mother] After you were released from incarceration, who helped you not go back to incarceration?",
spptrec_fthr,[9],,"[Father] After you were released from incarceration, who helped you not go back to incarceration?",
spptrec_prtnr,[9],,"[Intimate partner] After you were released from incarceration, who helped you not go back to incarceration?",
spptrec_chldrn,[9],,"[Child(ren)] After you were released from incarceration, who helped you not go back to incarceration?",
spptrec_othrrel,[9],,"[Other relatives] After you were released from incarceration, who helped you not go back to incarceration?",
spptrec_frnds,[9],,"[Friend(s)] After you were released from incarceration, who helped you not go back to incarceration?",
spptrec_crrctnsprf,[9],,"[Corrections professional] After you were released from incarceration, who helped you not go back to incarceration?",
spptrec_grp,[9],,"[Support group] After you were released from incarceration, who helped you not go back to incarceration?",
spptrec_cowrkr,[9],,"[Coworkers] After you were released from incarceration, who helped you not go back to incarceration?",
spptrec_othr,[9],,"[Other] After you were released from incarceration, who helped you not go back to incarceration?",
spptrec_oe,[9],,"[TEXTBOX] After you were released from incarceration, who helped you not go back to incarceration?",
spptrec_none,[9],,"[No one] After you were released from incarceration, who helped you not go back to incarceration?",
spptrec_dk,[9],,"[DON'T KNOW] After you were released from incarceration, who helped you not go back to incarceration?",
spptrec_skp,[9],,"[SKIPPED ON WEB] After you were released from incarceration, who helped you not go back to incarceration?",
spptrec_ref,[9],,"[REFUSED] After you were released from incarceration, who helped you not go back to incarceration?",
talk_physical,[9],,Do you have family members or friends you can talk to when you are concerned about your physical health?,
talk_mental,[9],,Do you have family members or friends you can talk to when you are concerned about your mental health?,
avoid_mthr,[9],,[Mother] Who in your life encourages you to avoid using alcohol or drugs in a problematic way?,
avoid_fthr,[9],,[Father] Who in your life encourages you to avoid using alcohol or drugs in a problematic way?,
avoid_prtnr,[9],,[Intimate partner] Who in your life encourages you to avoid using alcohol or drugs in a problematic way?,
avoid_chldrn,[9],,[Child(ren)] Who in your life encourages you to avoid using alcohol or drugs in a problematic way?,
avoid_othrrel,[9],,[Other relatives] Who in your life encourages you to avoid using alcohol or drugs in a problematic way?,
avoid_frnds,[9],,[Friend(s)] Who in your life encourages you to avoid using alcohol or drugs in a problematic way?,
avoid_crrctnsprf,[9],,[Corrections professional] Who in your life encourages you to avoid using alcohol or drugs in a problematic way?,
avoid_grp,[9],,[Support group] Who in your life encourages you to avoid using alcohol or drugs in a problematic way?,
avoid_cowrkr,[9],,[Coworkers] Who in your life encourages you to avoid using alcohol or drugs in a problematic way?,
avoid_othr,[9],,[Other] Who in your life encourages you to avoid using alcohol or drugs in a problematic way?,
avoid_oe,[9],,[TEXTBOX] Who in your life encourages you to avoid using alcohol or drugs in a problematic way?,
avoid_none,[9],,[No one] Who in your life encourages you to avoid using alcohol or drugs in a problematic way?,
avoid_dk,[9],,[DON'T KNOW] Who in your life encourages you to avoid using alcohol or drugs in a problematic way?,
avoid_skp,[9],,[SKIPPED ON WEB] Who in your life encourages you to avoid using alcohol or drugs in a problematic way?,
avoid_ref,[9],,[REFUSED] Who in your life encourages you to avoid using alcohol or drugs in a problematic way?,
use_mthr,[9],,[Mother] Who in your life encourages you to use alcohol or drugs in a problematic way?,
use_fthr,[9],,[Father] Who in your life encourages you to use alcohol or drugs in a problematic way?,
use_prtnr,[9],,[Intimate partner] Who in your life encourages you to use alcohol or drugs in a problematic way?,
use_chldrn,[9],,[Child(ren)] Who in your life encourages you to use alcohol or drugs in a problematic way?,
use_othrrel,[9],,[Other relatives] Who in your life encourages you to use alcohol or drugs in a problematic way?,
use_frnds,[9],,[Friend(s)] Who in your life encourages you to use alcohol or drugs in a problematic way?,
use_crrctnsprf,[9],,[Corrections professional] Who in your life encourages you to use alcohol or drugs in a problematic way?,
use_grp,[9],,[Support group] Who in your life encourages you to use alcohol or drugs in a problematic way?,
use_cowrkr,[9],,[Coworkers] Who in your life encourages you to use alcohol or drugs in a problematic way?,
use_othr,[9],,[Other] Who in your life encourages you to use alcohol or drugs in a problematic way?,
use_oe,[9],,[TEXTBOX] Who in your life encourages you to use alcohol or drugs in a problematic way?,
use_none,[9],,[No one] Who in your life encourages you to use alcohol or drugs in a problematic way?,
use_dk,[9],,[DON'T KNOW] Who in your life encourages you to use alcohol or drugs in a problematic way?,
use_skp,[9],,[SKIPPED ON WEB] Who in your life encourages you to use alcohol or drugs in a problematic way?,
use_ref,[9],,[REFUSED] Who in your life encourages you to use alcohol or drugs in a problematic way?,
pcp_have,[9],,"Do you have a primary care provider – that is, a doctor, nurse practitioner, or other health professional that you usually go to for checkups, if you are sick, or if you need advice about your health?",
pcp_visit,[9],,"During the past 12 months, did you visit your primary care provider for any reason?",
pcp_treatoud,[9],,"To the best of your knowledge, can primary care physicians treat people with an opioid use disorder by prescribing them a medication for their disorder?",
pcp_referoud,[9],,"Think of your own primary care physician... or the last doctor you went to for a routine checkup. If somebody you cared about had an opioid use disorder, would you feel comfortable referring them to that doctor for treatment for opioid use disorder?",
pcp_seektreat,[9],,"Think of your own primary care physician... or the last doctor you went to for a routine checkup. If you were seeking treatment for an opioid use disorder, would you feel comfortable seeking treatment from that doctor?",
pcp_agreetreat,[9],,Please rate how much you agree or disagree with the following statement: The office of a primary care physician should be a place where people can receive treatment for an opioid use disorder.,
income,[9],,Household Income,
